1.639800983960094882e+01,-2.662052275624286679e+01,-4.237369970116984241e+00,-2.080388233162223877e+00,-1.238042807045788862e+01,-8.130619844284815656e+00,-6.112749155800690559e+00,-5.452115563164641188e+00,5.397528747406086680e+00,-3.126346644283785281e+00,5.014189960712026384e+00,6.458864362384091784e+00,-8.422637692611615323e-01
1.623317227944708918e+01,-2.514747878834689132e+01,4.203198338292873926e-01,-3.459616026005948530e+00,-7.652865513558096744e+00,-1.806020227896678598e+00,-1.016688448088527608e+01,-6.731660085138674532e+00,6.900546635710258947e+00,-5.928358319135221599e+00,-6.712582944934208484e+00,-6.968004308105864020e+00,-5.350827988374483368e+00
1.566846193000636234e+01,-2.443713278874835737e+01,-2.761205469568902782e+00,-5.410439323031752679e+00,-7.375544974369616646e+00,-1.642694642267764182e+00,-1.653465052552532200e+01,-9.704228680255045703e+00,7.647262838086033909e+00,1.876423832715113371e-01,-1.570796760305861683e+00,-8.137018143959654282e+00,-4.194218903633230688e+00
1.384596780295557750e+01,-6.313005073381011023e+00,-4.648759280956888951e-01,-1.769531686015490157e+00,9.738137236198019409e+00,-1.501544183513142117e-01,-6.093914712693379698e+00,-7.703885388621015018e+00,7.900314171147893916e+00,-7.873774859689278149e-02,1.110653696935949242e+01,-4.011527146232397811e+00,-1.457855745126656366e+01
1.438447168637557638e+01,8.487691811807822617e+00,5.149809595688370933e+00,-3.413350126201273316e+00,-2.793274540583632337e+00,-1.875873859552240175e+00,-1.040530007461630113e+01,-1.313412719814803786e+01,-3.378853836047944537e+00,-8.244314809781091213e+00,2.417209530054767086e+01,1.147276482397397679e+01,-5.506928260200403713e+00
1.471376989857345663e+01,1.383159807817333764e+01,7.522343941985825566e+00,-3.387212400374038257e+00,-1.024436925482935834e+01,-1.920046580823426385e+00,-3.333096206174339660e+00,-1.461827319780244494e+01,-1.150027964561913763e+01,-1.463073026477076688e+01,2.092724353964299766e+01,9.047591330542800847e+00,-7.174657468047787923e+00
1.439258084002178784e+01,1.439668099642405252e+01,1.062500077649621844e+01,-1.633165780681622437e+00,-1.236062787729450640e+01,1.375582477905779033e+00,-1.804836726508760369e+00,-9.618239646098258433e+00,-8.587734035261993526e+00,-1.310621466575741856e+01,1.221473587873985700e+01,1.277682888378581083e+01,-5.793994737972064435e+00
1.318160080570154769e+01,8.690266582324582600e+00,1.476773965162618829e+01,4.116196356081065488e+00,-8.401135561450365330e+00,3.982155033506129538e-01,-1.054622065829039945e+00,-3.625801426369475777e+00,-2.710319261094929821e+00,-1.305568185648857771e+01,-5.025937920136981596e+00,7.595938870318131642e+00,5.762640049991781588e+00
1.183749365691613420e+01,-1.131007687181617705e+00,9.919408466471777430e+00,4.782620202259701081e+00,-4.188046665367086696e+00,8.808305928510812066e+00,1.010706700279497161e+00,-2.138249177095305154e+00,-2.203239446642183630e+00,-9.835330644311836679e+00,3.870240268353859481e+00,3.148744853154070156e-01,6.223092177654454993e+00
1.171460227650654495e+01,-4.964857383266282120e+00,8.250258953715624344e+00,2.534206893023005946e+00,-9.434331432510072446e+00,4.853022553725907073e+00,-7.063247325729268944e+00,-1.279200626326636936e+01,-5.643572927358919245e+00,-1.322093179885204073e+01,1.604711318284882671e+00,-8.264803739263561155e+00,1.126691268754453690e+00
