1.229309844074111702e+01,-1.484960340830846093e+01,-7.665476548159602110e+00,-8.155898906430625317e+00,-1.405224920501683350e+01,-1.244316698505210894e+01,4.535783590129377707e+00,7.672289691513166865e+00,1.389724025091848070e+01,-5.642721675366293432e-01,3.586786345979181001e-01,-1.599853712345133294e+00,-5.447401485533151622e+00
1.200270830703853697e+01,-1.497397673838064414e+01,-3.167635572159794410e+00,-3.536921937171946695e+00,-7.700437738356998629e+00,-1.666748254822016762e+01,-6.618410795914519973e+00,5.770884936855331659e-01,3.459730649479486608e-01,1.611525803447133365e+00,1.244560909453137354e+00,1.458480730913769952e+00,1.061472335550369461e+00
1.194314477832478261e+01,-1.357030946389069115e+01,-1.700865027653444939e+00,-2.536793861144462259e+00,-6.008244832056532481e+00,-8.268123186455737184e+00,-6.372381064638569015e+00,-2.796624708368661949e+00,-4.778948136994726426e+00,-3.290755533998819704e+00,-2.142295643637569746e+00,-4.125978884281971126e+00,-4.286872712247483896e+00
1.177811734616588879e+01,-1.206791836378483040e+01,-3.343336039972042872e+00,-2.298585056307667074e+00,-7.245321243291685143e+00,-3.417345264745716982e+00,2.030360899517002493e-01,-3.301180274293924022e+00,-4.149540918036087156e+00,-6.185962031921131477e+00,-9.755385636102747782e+00,-1.047140368539430355e+01,-3.730585780730512724e+00
1.279509686591885576e+01,1.843229545754800081e-01,1.148159191115677302e+01,8.312766091346830422e+00,-4.220208340250067636e+00,-8.147845505565520341e+00,3.412120776849853598e+00,4.500521084452419607e-01,-4.075837620743490430e-01,-9.758830891768173643e+00,-9.083906970560434502e+00,-1.003678582498170790e+01,-5.427359055192473747e+00
1.681441169971157734e+01,-6.276419767675717409e+00,1.494450840134668823e+01,2.160311417404032497e+01,-4.391189672229680951e+01,-2.562101287249990733e+01,-6.223356968121109389e+00,-3.581347345729675169e+01,4.374621798922292193e+00,-1.843070081260978199e+01,6.849314710811653661e+00,-2.680888014722036417e+01,4.157528765706087093e+00
1.802741776844328214e+01,-1.199982059123640887e+01,1.047823440525039906e+01,1.815513298956703281e+01,-5.464432157285380498e+01,-3.132156648841457169e+01,-1.394543275609345301e+01,-3.803293452849029421e+01,-2.350620031109574570e-01,-3.144106348925185301e+01,-7.918133947652753690e+00,-3.144307108209365254e+01,5.517538273211068933e+00
1.850489263048825705e+01,-1.363968611494867034e+01,1.559613818770341531e+01,1.971421148204304430e+01,-5.130459733471484185e+01,-2.276951058908854364e+01,-1.377312031580571983e+01,-3.578088266251165805e+01,-4.521877468419139845e+00,-2.543760042631408069e+01,-9.217741138581642346e+00,-2.533675241321121518e+01,3.524131172558932601e+00
1.830910040131450955e+01,-1.541478004175157857e+01,1.642195511607310365e+01,2.002155008575360995e+01,-4.134330360620211309e+01,-1.564304353097782929e+01,-1.549437906043132074e+01,-2.775227548739585615e+01,-1.727767279576428283e+00,-2.498902595433616725e+01,-1.596353545270584107e+01,-1.720402467399396329e+01,5.351229937968385642e+00
1.737590462764022448e+01,-1.534032990587715162e+01,1.562587481287901170e+01,1.894663993171085536e+01,-2.414327465158400443e+01,-9.668541679276016154e+00,-1.810628576621832408e+01,-2.927079719068905206e+01,-8.492400950058287989e+00,-2.449343077290986059e+01,-1.494643282586870470e+01,-5.407773668752139606e+00,2.609117390899636124e+00
1.571065409291028381e+01,-1.442022823610743743e+01,1.491442169395670447e+01,7.195310353527588632e+00,-1.373069003693061774e+01,-1.389018515891426020e+01,-1.924833033126094506e+01,-1.875481004739148716e+01,-2.160977753022297065e+01,-2.009494715562374623e+01,-7.181870858524489698e+00,-1.125994234102182912e+00,8.128961524695617058e-01
1.407481669233949795e+01,-1.480102213687610835e+01,9.844267161139317324e+00,1.945442829429984366e+00,-2.406022513412534636e+01,-1.450709937248013581e+01,-1.572178394204927798e+01,-2.067833378500578334e+01,-9.908619989778518544e+00,-1.925020380882612514e+01,-1.011681721145908597e+01,-1.032171196532266322e+01,1.260667211794669118e+00
1.360538024890243136e+01,-1.215511379678815018e+01,3.979062879601727332e+00,7.302483049310341201e+00,-2.965689711105818560e+01,-9.242313352270430826e+00,-1.819647565813018986e+01,-2.355424870186152120e+01,3.634885494173683562e-01,-1.355053998126051162e+01,-8.453661699804317919e+00,-5.456756467084964868e+00,-3.054251594585403851e+00
